VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
150,52,0,0,0.54688,1,0,0,-1,0,1,1,1,1,0.5,1,0.50146,0.5,0.50146,0.5,-0.99213,0.09449,0,1
151,48,-1.19E-07,-0.10663,0.53613,1,0,0.20472,-0.97638,0,1,1,1,1,0.5,0.9375,0.50146,0.42773,0.50146,0.42773,-1,0,0,1
152,51,-0.02081,-0.10461,0.53613,1,0.03937,0.19685,-0.97638,0,1,1,1,1,0.53125,0.9375,0.51563,0.42896,0.51563,0.42896,-0.98425,0.19685,0,1
153,51,-0.02081,-0.10461,0.53613,1,0.03937,0.19685,-0.97638,0,1,1,1,1,0.53125,0.9375,0.51563,0.42896,0.51563,0.42896,-0.98425,0.19685,0,1
154,50,-0.0408,-0.2052,0.50488,1,0.07874,0.37795,-0.92126,0,1,1,1,1,0.53125,0.875,0.5293,0.36084,0.5293,0.36084,-0.98425,0.19685,0,1
155,53,-0.08008,-0.19324,0.50488,1,0.14961,0.3622,-0.92126,0,1,1,1,1,0.5625,0.875,0.55566,0.3689,0.55566,0.3689,-0.92126,0.38583,0,1
156,51,-0.02081,-0.10461,0.53613,1,0.03937,0.19685,-0.97638,0,1,1,1,1,0.53125,0.9375,0.51563,0.42896,0.51563,0.42896,-0.98425,0.19685,0,1
157,53,-0.08008,-0.19324,0.50488,1,0.14961,0.3622,-0.92126,0,1,1,1,1,0.5625,0.875,0.55566,0.3689,0.55566,0.3689,-0.92126,0.38583,0,1
158,54,-0.0408,-0.09851,0.53613,1,0.07874,0.18898,-0.97638,0,1,1,1,1,0.5625,0.9375,0.5293,0.43311,0.5293,0.43311,-0.92126,0.38583,0,1
159,55,0,0,0.54688,1,0,0,-1,0,1,1,1,1,0.53125,1,0.50146,0.5,0.50146,0.5,-0.96063,0.29134,0,1
160,51,-0.02081,-0.10461,0.53613,1,0.03937,0.19685,-0.97638,0,1,1,1,1,0.53125,0.9375,0.51563,0.42896,0.51563,0.42896,-0.98425,0.19685,0,1
161,54,-0.0408,-0.09851,0.53613,1,0.07874,0.18898,-0.97638,0,1,1,1,1,0.5625,0.9375,0.5293,0.43311,0.5293,0.43311,-0.92126,0.38583,0,1
162,54,-0.0408,-0.09851,0.53613,1,0.07874,0.18898,-0.97638,0,1,1,1,1,0.5625,0.9375,0.5293,0.43311,0.5293,0.43311,-0.92126,0.38583,0,1
163,53,-0.08008,-0.19324,0.50488,1,0.14961,0.3622,-0.92126,0,1,1,1,1,0.5625,0.875,0.55566,0.3689,0.55566,0.3689,-0.92126,0.38583,0,1
164,56,-0.11621,-0.17395,0.50488,1,0.2126,0.32283,-0.92126,0,1,1,1,1,0.59375,0.875,0.58008,0.38208,0.58008,0.38208,-0.83465,0.55906,0,1
165,54,-0.0408,-0.09851,0.53613,1,0.07874,0.18898,-0.97638,0,1,1,1,1,0.5625,0.9375,0.5293,0.43311,0.5293,0.43311,-0.92126,0.38583,0,1
166,56,-0.11621,-0.17395,0.50488,1,0.2126,0.32283,-0.92126,0,1,1,1,1,0.59375,0.875,0.58008,0.38208,0.58008,0.38208,-0.83465,0.55906,0,1
167,57,-0.05927,-0.08868,0.53613,1,0.11024,0.16535,-0.97638,0,1,1,1,1,0.59375,0.9375,0.5415,0.43994,0.5415,0.43994,-0.83465,0.55906,0,1
168,58,0,0,0.54688,1,0,0,-1,0,1,1,1,1,0.5625,1,0.50146,0.5,0.50146,0.5,-0.88189,0.47244,0,1
169,54,-0.0408,-0.09851,0.53613,1,0.07874,0.18898,-0.97638,0,1,1,1,1,0.5625,0.9375,0.5293,0.43311,0.5293,0.43311,-0.92126,0.38583,0,1
170,57,-0.05927,-0.08868,0.53613,1,0.11024,0.16535,-0.97638,0,1,1,1,1,0.59375,0.9375,0.5415,0.43994,0.5415,0.43994,-0.83465,0.55906,0,1
171,57,-0.05927,-0.08868,0.53613,1,0.11024,0.16535,-0.97638,0,1,1,1,1,0.59375,0.9375,0.5415,0.43994,0.5415,0.43994,-0.83465,0.55906,0,1
172,56,-0.11621,-0.17395,0.50488,1,0.2126,0.32283,-0.92126,0,1,1,1,1,0.59375,0.875,0.58008,0.38208,0.58008,0.38208,-0.83465,0.55906,0,1
173,59,-0.14795,-0.14795,0.50488,1,0.27559,0.27559,-0.92126,0,1,1,1,1,0.625,0.875,0.60156,0.39966,0.60156,0.39966,-0.70866,0.70866,0,1
174,57,-0.05927,-0.08868,0.53613,1,0.11024,0.16535,-0.97638,0,1,1,1,1,0.59375,0.9375,0.5415,0.43994,0.5415,0.43994,-0.83465,0.55906,0,1
175,59,-0.14795,-0.14795,0.50488,1,0.27559,0.27559,-0.92126,0,1,1,1,1,0.625,0.875,0.60156,0.39966,0.60156,0.39966,-0.70866,0.70866,0,1
176,60,-0.07544,-0.07544,0.53613,1,0.14173,0.14173,-0.97638,0,1,1,1,1,0.625,0.9375,0.55273,0.44873,0.55273,0.44873,-0.70866,0.70866,0,1
177,61,0,0,0.54688,1,0,0,-1,0,1,1,1,1,0.59375,1,0.50146,0.5,0.50146,0.5,-0.77165,0.6378,0,1
178,57,-0.05927,-0.08868,0.53613,1,0.11024,0.16535,-0.97638,0,1,1,1,1,0.59375,0.9375,0.5415,0.43994,0.5415,0.43994,-0.83465,0.55906,0,1
179,60,-0.07544,-0.07544,0.53613,1,0.14173,0.14173,-0.97638,0,1,1,1,1,0.625,0.9375,0.55273,0.44873,0.55273,0.44873,-0.70866,0.70866,0,1
180,60,-0.07544,-0.07544,0.53613,1,0.14173,0.14173,-0.97638,0,1,1,1,1,0.625,0.9375,0.55273,0.44873,0.55273,0.44873,-0.70866,0.70866,0,1
181,59,-0.14795,-0.14795,0.50488,1,0.27559,0.27559,-0.92126,0,1,1,1,1,0.625,0.875,0.60156,0.39966,0.60156,0.39966,-0.70866,0.70866,0,1
182,62,-0.17395,-0.11621,0.50488,1,0.32283,0.2126,-0.92126,0,1,1,1,1,0.65625,0.875,0.61963,0.42114,0.61963,0.42114,-0.55906,0.83465,0,1
183,60,-0.07544,-0.07544,0.53613,1,0.14173,0.14173,-0.97638,0,1,1,1,1,0.625,0.9375,0.55273,0.44873,0.55273,0.44873,-0.70866,0.70866,0,1
184,62,-0.17395,-0.11621,0.50488,1,0.32283,0.2126,-0.92126,0,1,1,1,1,0.65625,0.875,0.61963,0.42114,0.61963,0.42114,-0.55906,0.83465,0,1
185,63,-0.08868,-0.05927,0.53613,1,0.16535,0.11024,-0.97638,0,1,1,1,1,0.65625,0.9375,0.56152,0.45972,0.56152,0.45972,-0.55906,0.83465,0,1
186,64,0,0,0.54688,1,0,0,-1,0,1,1,1,1,0.625,1,0.50146,0.5,0.50146,0.5,-0.6378,0.77165,0,1
187,60,-0.07544,-0.07544,0.53613,1,0.14173,0.14173,-0.97638,0,1,1,1,1,0.625,0.9375,0.55273,0.44873,0.55273,0.44873,-0.70866,0.70866,0,1
188,63,-0.08868,-0.05927,0.53613,1,0.16535,0.11024,-0.97638,0,1,1,1,1,0.65625,0.9375,0.56152,0.45972,0.56152,0.45972,-0.55906,0.83465,0,1
189,63,-0.08868,-0.05927,0.53613,1,0.16535,0.11024,-0.97638,0,1,1,1,1,0.65625,0.9375,0.56152,0.45972,0.56152,0.45972,-0.55906,0.83465,0,1
190,62,-0.17395,-0.11621,0.50488,1,0.32283,0.2126,-0.92126,0,1,1,1,1,0.65625,0.875,0.61963,0.42114,0.61963,0.42114,-0.55906,0.83465,0,1
191,65,-0.19324,-0.08008,0.50488,1,0.3622,0.14961,-0.92126,0,1,1,1,1,0.6875,0.875,0.63232,0.4458,0.63232,0.4458,-0.38583,0.92126,0,1
192,63,-0.08868,-0.05927,0.53613,1,0.16535,0.11024,-0.97638,0,1,1,1,1,0.65625,0.9375,0.56152,0.45972,0.56152,0.45972,-0.55906,0.83465,0,1
193,65,-0.19324,-0.08008,0.50488,1,0.3622,0.14961,-0.92126,0,1,1,1,1,0.6875,0.875,0.63232,0.4458,0.63232,0.4458,-0.38583,0.92126,0,1
194,66,-0.09851,-0.0408,0.53613,1,0.18898,0.07874,-0.97638,0,1,1,1,1,0.6875,0.9375,0.56836,0.47241,0.56836,0.47241,-0.38583,0.92126,0,1
195,67,0,0,0.54688,1,0,0,-1,0,1,1,1,1,0.65625,1,0.50146,0.5,0.50146,0.5,-0.47244,0.88189,0,1
196,63,-0.08868,-0.05927,0.53613,1,0.16535,0.11024,-0.97638,0,1,1,1,1,0.65625,0.9375,0.56152,0.45972,0.56152,0.45972,-0.55906,0.83465,0,1
197,66,-0.09851,-0.0408,0.53613,1,0.18898,0.07874,-0.97638,0,1,1,1,1,0.6875,0.9375,0.56836,0.47241,0.56836,0.47241,-0.38583,0.92126,0,1
198,66,-0.09851,-0.0408,0.53613,1,0.18898,0.07874,-0.97638,0,1,1,1,1,0.6875,0.9375,0.56836,0.47241,0.56836,0.47241,-0.38583,0.92126,0,1
199,65,-0.19324,-0.08008,0.50488,1,0.3622,0.14961,-0.92126,0,1,1,1,1,0.6875,0.875,0.63232,0.4458,0.63232,0.4458,-0.38583,0.92126,0,1
200,68,-0.2052,-0.0408,0.50488,1,0.37795,0.07874,-0.92126,0,1,1,1,1,0.71875,0.875,0.64063,0.47241,0.64063,0.47241,-0.19685,0.98425,0,1
201,66,-0.09851,-0.0408,0.53613,1,0.18898,0.07874,-0.97638,0,1,1,1,1,0.6875,0.9375,0.56836,0.47241,0.56836,0.47241,-0.38583,0.92126,0,1
202,68,-0.2052,-0.0408,0.50488,1,0.37795,0.07874,-0.92126,0,1,1,1,1,0.71875,0.875,0.64063,0.47241,0.64063,0.47241,-0.19685,0.98425,0,1
203,69,-0.10461,-0.02081,0.53613,1,0.19685,0.03937,-0.97638,0,1,1,1,1,0.71875,0.9375,0.57227,0.48584,0.57227,0.48584,-0.19685,0.98425,0,1
204,70,0,0,0.54688,1,0,0,-1,0,1,1,1,1,0.6875,1,0.50146,0.5,0.50146,0.5,-0.29134,0.96063,0,1
205,66,-0.09851,-0.0408,0.53613,1,0.18898,0.07874,-0.97638,0,1,1,1,1,0.6875,0.9375,0.56836,0.47241,0.56836,0.47241,-0.38583,0.92126,0,1
206,69,-0.10461,-0.02081,0.53613,1,0.19685,0.03937,-0.97638,0,1,1,1,1,0.71875,0.9375,0.57227,0.48584,0.57227,0.48584,-0.19685,0.98425,0,1
207,69,-0.10461,-0.02081,0.53613,1,0.19685,0.03937,-0.97638,0,1,1,1,1,0.71875,0.9375,0.57227,0.48584,0.57227,0.48584,-0.19685,0.98425,0,1
208,68,-0.2052,-0.0408,0.50488,1,0.37795,0.07874,-0.92126,0,1,1,1,1,0.71875,0.875,0.64063,0.47241,0.64063,0.47241,-0.19685,0.98425,0,1
209,71,-0.20923,3.58E-07,0.50488,1,0.38583,0,-0.92126,0,1,1,1,1,0.75,0.875,0.64355,0.5,0.64355,0.5,0,1,0,1
210,69,-0.10461,-0.02081,0.53613,1,0.19685,0.03937,-0.97638,0,1,1,1,1,0.71875,0.9375,0.57227,0.48584,0.57227,0.48584,-0.19685,0.98425,0,1
211,71,-0.20923,3.58E-07,0.50488,1,0.38583,0,-0.92126,0,1,1,1,1,0.75,0.875,0.64355,0.5,0.64355,0.5,0,1,0,1
212,72,-0.10663,1.79E-07,0.53613,1,0.20472,0,-0.97638,0,1,1,1,1,0.75,0.9375,0.57373,0.5,0.57373,0.5,0,1,0,1
213,73,0,0,0.54688,1,0,0,-1,0,1,1,1,1,0.71875,1,0.50146,0.5,0.50146,0.5,-0.09449,0.99213,0,1
214,69,-0.10461,-0.02081,0.53613,1,0.19685,0.03937,-0.97638,0,1,1,1,1,0.71875,0.9375,0.57227,0.48584,0.57227,0.48584,-0.19685,0.98425,0,1
215,72,-0.10663,1.79E-07,0.53613,1,0.20472,0,-0.97638,0,1,1,1,1,0.75,0.9375,0.57373,0.5,0.57373,0.5,0,1,0,1
216,72,-0.10663,1.79E-07,0.53613,1,0.20472,0,-0.97638,0,1,1,1,1,0.75,0.9375,0.57373,0.5,0.57373,0.5,0,1,0,1
217,71,-0.20923,3.58E-07,0.50488,1,0.38583,0,-0.92126,0,1,1,1,1,0.75,0.875,0.64355,0.5,0.64355,0.5,0,1,0,1
218,74,-0.2052,0.0408,0.50488,1,0.37795,-0.07874,-0.92126,0,1,1,1,1,0.78125,0.875,0.64063,0.52783,0.64063,0.52783,0.19685,0.98425,0,1
219,72,-0.10663,1.79E-07,0.53613,1,0.20472,0,-0.97638,0,1,1,1,1,0.75,0.9375,0.57373,0.5,0.57373,0.5,0,1,0,1
220,74,-0.2052,0.0408,0.50488,1,0.37795,-0.07874,-0.92126,0,1,1,1,1,0.78125,0.875,0.64063,0.52783,0.64063,0.52783,0.19685,0.98425,0,1
221,75,-0.10461,0.02081,0.53613,1,0.19685,-0.03937,-0.97638,0,1,1,1,1,0.78125,0.9375,0.57227,0.51416,0.57227,0.51416,0.19685,0.98425,0,1
222,76,0,0,0.54688,1,0,0,-1,0,1,1,1,1,0.75,1,0.50146,0.5,0.50146,0.5,0.09449,0.99213,0,1
223,72,-0.10663,1.79E-07,0.53613,1,0.20472,0,-0.97638,0,1,1,1,1,0.75,0.9375,0.57373,0.5,0.57373,0.5,0,1,0,1
224,75,-0.10461,0.02081,0.53613,1,0.19685,-0.03937,-0.97638,0,1,1,1,1,0.78125,0.9375,0.57227,0.51416,0.57227,0.51416,0.19685,0.98425,0,1
225,75,-0.10461,0.02081,0.53613,1,0.19685,-0.03937,-0.97638,0,1,1,1,1,0.78125,0.9375,0.57227,0.51416,0.57227,0.51416,0.19685,0.98425,0,1
226,74,-0.2052,0.0408,0.50488,1,0.37795,-0.07874,-0.92126,0,1,1,1,1,0.78125,0.875,0.64063,0.52783,0.64063,0.52783,0.19685,0.98425,0,1
227,77,-0.19324,0.08008,0.50488,1,0.3622,-0.14961,-0.92126,0,1,1,1,1,0.8125,0.875,0.63232,0.5542,0.63232,0.5542,0.38583,0.92126,0,1
228,75,-0.10461,0.02081,0.53613,1,0.19685,-0.03937,-0.97638,0,1,1,1,1,0.78125,0.9375,0.57227,0.51416,0.57227,0.51416,0.19685,0.98425,0,1
229,77,-0.19324,0.08008,0.50488,1,0.3622,-0.14961,-0.92126,0,1,1,1,1,0.8125,0.875,0.63232,0.5542,0.63232,0.5542,0.38583,0.92126,0,1
230,78,-0.09851,0.0408,0.53613,1,0.18898,-0.07874,-0.97638,0,1,1,1,1,0.8125,0.9375,0.56836,0.52783,0.56836,0.52783,0.38583,0.92126,0,1
231,79,0,0,0.54688,1,0,0,-1,0,1,1,1,1,0.78125,1,0.50146,0.5,0.50146,0.5,0.29134,0.96063,0,1
232,75,-0.10461,0.02081,0.53613,1,0.19685,-0.03937,-0.97638,0,1,1,1,1,0.78125,0.9375,0.57227,0.51416,0.57227,0.51416,0.19685,0.98425,0,1
233,78,-0.09851,0.0408,0.53613,1,0.18898,-0.07874,-0.97638,0,1,1,1,1,0.8125,0.9375,0.56836,0.52783,0.56836,0.52783,0.38583,0.92126,0,1
234,78,-0.09851,0.0408,0.53613,1,0.18898,-0.07874,-0.97638,0,1,1,1,1,0.8125,0.9375,0.56836,0.52783,0.56836,0.52783,0.38583,0.92126,0,1
235,77,-0.19324,0.08008,0.50488,1,0.3622,-0.14961,-0.92126,0,1,1,1,1,0.8125,0.875,0.63232,0.5542,0.63232,0.5542,0.38583,0.92126,0,1
236,80,-0.17395,0.11621,0.50488,1,0.32283,-0.2126,-0.92126,0,1,1,1,1,0.84375,0.875,0.61963,0.57861,0.61963,0.57861,0.55906,0.83465,0,1
237,78,-0.09851,0.0408,0.53613,1,0.18898,-0.07874,-0.97638,0,1,1,1,1,0.8125,0.9375,0.56836,0.52783,0.56836,0.52783,0.38583,0.92126,0,1
238,80,-0.17395,0.11621,0.50488,1,0.32283,-0.2126,-0.92126,0,1,1,1,1,0.84375,0.875,0.61963,0.57861,0.61963,0.57861,0.55906,0.83465,0,1
239,81,-0.08868,0.05927,0.53613,1,0.16535,-0.11024,-0.97638,0,1,1,1,1,0.84375,0.9375,0.56152,0.54004,0.56152,0.54004,0.55906,0.83465,0,1
240,82,0,0,0.54688,1,0,0,-1,0,1,1,1,1,0.8125,1,0.50146,0.5,0.50146,0.5,0.47244,0.88189,0,1
241,78,-0.09851,0.0408,0.53613,1,0.18898,-0.07874,-0.97638,0,1,1,1,1,0.8125,0.9375,0.56836,0.52783,0.56836,0.52783,0.38583,0.92126,0,1
242,81,-0.08868,0.05927,0.53613,1,0.16535,-0.11024,-0.97638,0,1,1,1,1,0.84375,0.9375,0.56152,0.54004,0.56152,0.54004,0.55906,0.83465,0,1
243,81,-0.08868,0.05927,0.53613,1,0.16535,-0.11024,-0.97638,0,1,1,1,1,0.84375,0.9375,0.56152,0.54004,0.56152,0.54004,0.55906,0.83465,0,1
244,80,-0.17395,0.11621,0.50488,1,0.32283,-0.2126,-0.92126,0,1,1,1,1,0.84375,0.875,0.61963,0.57861,0.61963,0.57861,0.55906,0.83465,0,1
245,83,-0.14795,0.14795,0.50488,1,0.27559,-0.27559,-0.92126,0,1,1,1,1,0.875,0.875,0.60156,0.60059,0.60156,0.60059,0.70866,0.70866,0,1
246,81,-0.08868,0.05927,0.53613,1,0.16535,-0.11024,-0.97638,0,1,1,1,1,0.84375,0.9375,0.56152,0.54004,0.56152,0.54004,0.55906,0.83465,0,1
247,83,-0.14795,0.14795,0.50488,1,0.27559,-0.27559,-0.92126,0,1,1,1,1,0.875,0.875,0.60156,0.60059,0.60156,0.60059,0.70866,0.70866,0,1
248,84,-0.07544,0.07544,0.53613,1,0.14173,-0.14173,-0.97638,0,1,1,1,1,0.875,0.9375,0.55273,0.55127,0.55273,0.55127,0.70866,0.70866,0,1
249,85,0,0,0.54688,1,0,0,-1,0,1,1,1,1,0.84375,1,0.50146,0.5,0.50146,0.5,0.6378,0.77165,0,1
250,81,-0.08868,0.05927,0.53613,1,0.16535,-0.11024,-0.97638,0,1,1,1,1,0.84375,0.9375,0.56152,0.54004,0.56152,0.54004,0.55906,0.83465,0,1
251,84,-0.07544,0.07544,0.53613,1,0.14173,-0.14173,-0.97638,0,1,1,1,1,0.875,0.9375,0.55273,0.55127,0.55273,0.55127,0.70866,0.70866,0,1
252,84,-0.07544,0.07544,0.53613,1,0.14173,-0.14173,-0.97638,0,1,1,1,1,0.875,0.9375,0.55273,0.55127,0.55273,0.55127,0.70866,0.70866,0,1
253,83,-0.14795,0.14795,0.50488,1,0.27559,-0.27559,-0.92126,0,1,1,1,1,0.875,0.875,0.60156,0.60059,0.60156,0.60059,0.70866,0.70866,0,1
254,86,-0.11621,0.17395,0.50488,1,0.2126,-0.32283,-0.92126,0,1,1,1,1,0.90625,0.875,0.58008,0.61816,0.58008,0.61816,0.83465,0.55906,0,1
255,84,-0.07544,0.07544,0.53613,1,0.14173,-0.14173,-0.97638,0,1,1,1,1,0.875,0.9375,0.55273,0.55127,0.55273,0.55127,0.70866,0.70866,0,1
256,86,-0.11621,0.17395,0.50488,1,0.2126,-0.32283,-0.92126,0,1,1,1,1,0.90625,0.875,0.58008,0.61816,0.58008,0.61816,0.83465,0.55906,0,1
257,87,-0.05927,0.08868,0.53613,1,0.11024,-0.16535,-0.97638,0,1,1,1,1,0.90625,0.9375,0.5415,0.56006,0.5415,0.56006,0.83465,0.55906,0,1
258,88,0,0,0.54688,1,0,0,-1,0,1,1,1,1,0.875,1,0.50146,0.5,0.50146,0.5,0.77165,0.6378,0,1
259,84,-0.07544,0.07544,0.53613,1,0.14173,-0.14173,-0.97638,0,1,1,1,1,0.875,0.9375,0.55273,0.55127,0.55273,0.55127,0.70866,0.70866,0,1
260,87,-0.05927,0.08868,0.53613,1,0.11024,-0.16535,-0.97638,0,1,1,1,1,0.90625,0.9375,0.5415,0.56006,0.5415,0.56006,0.83465,0.55906,0,1
261,87,-0.05927,0.08868,0.53613,1,0.11024,-0.16535,-0.97638,0,1,1,1,1,0.90625,0.9375,0.5415,0.56006,0.5415,0.56006,0.83465,0.55906,0,1
262,86,-0.11621,0.17395,0.50488,1,0.2126,-0.32283,-0.92126,0,1,1,1,1,0.90625,0.875,0.58008,0.61816,0.58008,0.61816,0.83465,0.55906,0,1
263,89,-0.08008,0.19324,0.50488,1,0.14961,-0.3622,-0.92126,0,1,1,1,1,0.9375,0.875,0.55566,0.63135,0.55566,0.63135,0.92126,0.38583,0,1
264,87,-0.05927,0.08868,0.53613,1,0.11024,-0.16535,-0.97638,0,1,1,1,1,0.90625,0.9375,0.5415,0.56006,0.5415,0.56006,0.83465,0.55906,0,1
265,89,-0.08008,0.19324,0.50488,1,0.14961,-0.3622,-0.92126,0,1,1,1,1,0.9375,0.875,0.55566,0.63135,0.55566,0.63135,0.92126,0.38583,0,1
266,90,-0.0408,0.09851,0.53613,1,0.07874,-0.18898,-0.97638,0,1,1,1,1,0.9375,0.9375,0.5293,0.56689,0.5293,0.56689,0.92126,0.38583,0,1
267,91,0,0,0.54688,1,0,0,-1,0,1,1,1,1,0.90625,1,0.50146,0.5,0.50146,0.5,0.88189,0.47244,0,1
268,87,-0.05927,0.08868,0.53613,1,0.11024,-0.16535,-0.97638,0,1,1,1,1,0.90625,0.9375,0.5415,0.56006,0.5415,0.56006,0.83465,0.55906,0,1
269,90,-0.0408,0.09851,0.53613,1,0.07874,-0.18898,-0.97638,0,1,1,1,1,0.9375,0.9375,0.5293,0.56689,0.5293,0.56689,0.92126,0.38583,0,1
270,90,-0.0408,0.09851,0.53613,1,0.07874,-0.18898,-0.97638,0,1,1,1,1,0.9375,0.9375,0.5293,0.56689,0.5293,0.56689,0.92126,0.38583,0,1
271,89,-0.08008,0.19324,0.50488,1,0.14961,-0.3622,-0.92126,0,1,1,1,1,0.9375,0.875,0.55566,0.63135,0.55566,0.63135,0.92126,0.38583,0,1
272,92,-0.0408,0.2052,0.50488,1,0.07874,-0.37795,-0.92126,0,1,1,1,1,0.96875,0.875,0.5293,0.63916,0.5293,0.63916,0.98425,0.19685,0,1
273,90,-0.0408,0.09851,0.53613,1,0.07874,-0.18898,-0.97638,0,1,1,1,1,0.9375,0.9375,0.5293,0.56689,0.5293,0.56689,0.92126,0.38583,0,1
274,92,-0.0408,0.2052,0.50488,1,0.07874,-0.37795,-0.92126,0,1,1,1,1,0.96875,0.875,0.5293,0.63916,0.5293,0.63916,0.98425,0.19685,0,1
275,93,-0.02081,0.10461,0.53613,1,0.03937,-0.19685,-0.97638,0,1,1,1,1,0.96875,0.9375,0.51563,0.5708,0.51563,0.5708,0.98425,0.19685,0,1
276,94,0,0,0.54688,1,0,0,-1,0,1,1,1,1,0.9375,1,0.50146,0.5,0.50146,0.5,0.96063,0.29134,0,1
277,90,-0.0408,0.09851,0.53613,1,0.07874,-0.18898,-0.97638,0,1,1,1,1,0.9375,0.9375,0.5293,0.56689,0.5293,0.56689,0.92126,0.38583,0,1
278,93,-0.02081,0.10461,0.53613,1,0.03937,-0.19685,-0.97638,0,1,1,1,1,0.96875,0.9375,0.51563,0.5708,0.51563,0.5708,0.98425,0.19685,0,1
279,93,-0.02081,0.10461,0.53613,1,0.03937,-0.19685,-0.97638,0,1,1,1,1,0.96875,0.9375,0.51563,0.5708,0.51563,0.5708,0.98425,0.19685,0,1
280,92,-0.0408,0.2052,0.50488,1,0.07874,-0.37795,-0.92126,0,1,1,1,1,0.96875,0.875,0.5293,0.63916,0.5293,0.63916,0.98425,0.19685,0,1
281,95,0,0.20923,0.50488,1,0,-0.38583,-0.92126,0,1,1,1,1,1,0.875,0.50146,0.64209,0.50146,0.64209,0.99213,0.08661,-0.0315,1
282,93,-0.02081,0.10461,0.53613,1,0.03937,-0.19685,-0.97638,0,1,1,1,1,0.96875,0.9375,0.51563,0.5708,0.51563,0.5708,0.98425,0.19685,0,1
283,95,0,0.20923,0.50488,1,0,-0.38583,-0.92126,0,1,1,1,1,1,0.875,0.50146,0.64209,0.50146,0.64209,0.99213,0.08661,-0.0315,1
284,96,0,0.10663,0.53613,1,0,-0.20472,-0.97638,0,1,1,1,1,1,0.9375,0.50146,0.57227,0.50146,0.57227,0.99213,0.09449,-0.01575,1
285,97,0,0,0.54688,1,0,0,-1,0,1,1,1,1,0.96875,1,0.50146,0.5,0.50146,0.5,0.99213,0.09449,0,1
286,93,-0.02081,0.10461,0.53613,1,0.03937,-0.19685,-0.97638,0,1,1,1,1,0.96875,0.9375,0.51563,0.5708,0.51563,0.5708,0.98425,0.19685,0,1
287,96,0,0.10663,0.53613,1,0,-0.20472,-0.97638,0,1,1,1,1,1,0.9375,0.50146,0.57227,0.50146,0.57227,0.99213,0.09449,-0.01575,1
288,83,-0.14795,0.14795,0.50488,1,0.27559,-0.27559,-0.92126,0,1,1,1,1,0.875,0.875,0.60156,0.60059,0.60156,0.60059,0.70866,0.70866,0,1
289,98,-0.1687,0.25244,0.45459,1,0.30709,-0.46457,-0.82677,0,1,1,1,1,0.90625,0.8125,0.61572,0.67139,0.61572,0.67139,0.83465,0.55906,0,1
290,86,-0.11621,0.17395,0.50488,1,0.2126,-0.32283,-0.92126,0,1,1,1,1,0.90625,0.875,0.58008,0.61816,0.58008,0.61816,0.83465,0.55906,0,1
291,83,-0.14795,0.14795,0.50488,1,0.27559,-0.27559,-0.92126,0,1,1,1,1,0.875,0.875,0.60156,0.60059,0.60156,0.60059,0.70866,0.70866,0,1
292,99,-0.21472,0.21472,0.45459,1,0.3937,-0.3937,-0.82677,0,1,1,1,1,0.875,0.8125,0.64697,0.64551,0.64697,0.64551,0.70866,0.70866,0,1
293,98,-0.1687,0.25244,0.45459,1,0.30709,-0.46457,-0.82677,0,1,1,1,1,0.90625,0.8125,0.61572,0.67139,0.61572,0.67139,0.83465,0.55906,0,1
294,86,-0.11621,0.17395,0.50488,1,0.2126,-0.32283,-0.92126,0,1,1,1,1,0.90625,0.875,0.58008,0.61816,0.58008,0.61816,0.83465,0.55906,0,1
295,98,-0.1687,0.25244,0.45459,1,0.30709,-0.46457,-0.82677,0,1,1,1,1,0.90625,0.8125,0.61572,0.67139,0.61572,0.67139,0.83465,0.55906,0,1
296,100,-0.11621,0.28052,0.45459,1,0.2126,-0.51969,-0.82677,0,1,1,1,1,0.9375,0.8125,0.58008,0.69043,0.58008,0.69043,0.92126,0.38583,0,1
297,86,-0.11621,0.17395,0.50488,1,0.2126,-0.32283,-0.92126,0,1,1,1,1,0.90625,0.875,0.58008,0.61816,0.58008,0.61816,0.83465,0.55906,0,1
298,100,-0.11621,0.28052,0.45459,1,0.2126,-0.51969,-0.82677,0,1,1,1,1,0.9375,0.8125,0.58008,0.69043,0.58008,0.69043,0.92126,0.38583,0,1
299,89,-0.08008,0.19324,0.50488,1,0.14961,-0.3622,-0.92126,0,1,1,1,1,0.9375,0.875,0.55566,0.63135,0.55566,0.63135,0.92126,0.38583,0,1
300,89,-0.08008,0.19324,0.50488,1,0.14961,-0.3622,-0.92126,0,1,1,1,1,0.9375,0.875,0.55566,0.63135,0.55566,0.63135,0.92126,0.38583,0,1
301,100,-0.11621,0.28052,0.45459,1,0.2126,-0.51969,-0.82677,0,1,1,1,1,0.9375,0.8125,0.58008,0.69043,0.58008,0.69043,0.92126,0.38583,0,1
302,101,-0.05927,0.29785,0.45459,1,0.11024,-0.55118,-0.82677,0,1,1,1,1,0.96875,0.8125,0.5415,0.70215,0.5415,0.70215,0.98425,0.19685,0,1
